Directory:  /datastaging/DV3/sap/out/PDM1517
Name:       RECIPE_IO_9_20181218090634.txt
--------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------
Recipe|Change number|Division|Item|Description|Material|Substance|Quantity|UOM|Component Type|Exception Value|Formula
0000000000000000000000000000000000008027|000000005251|11|0010|MTW MultiProd 12/32fo GenrcCs-HDPE|120964.012|000000120964|         100.000000|EA|COMPONENT||000000120968
0000000000000000000000000000000000008027|000000005251|11|0030|LBL-PlasSlv ClxClnUp Clnr Spry 32fo EPA|125382.013|000000125382|        1200.000000|EA|COMPONENT||000000120968
0000000000000000000000000000000000008027|000000005251|11|0040|Trig TS800 OptX Wht/Wht S/O Pr-Bnt DpTbe|124106.001|000000124106|        1200.000000|EA|COMPONENT||000000120968
0000000000000000000000000000000000008027|000000005251|11|0050|FM CCUp ClxBthmClnrw/Blch SOSHDAPCw/Blch|050546.004|000050546003|        2588.760000|LB|COMPONENT||000000120968
0000000000000000000000000000000000008027|000000005251|11|0060|LBL-PSPapr Print&Apply Gnrc Cs|128299.001|000000128299|         100.000000|EA|COMPONENT||000000120968
0000000000000000000000000000000000008027|000000007286|11|0010|ClxClnUp Clnr Spry 12/32fo|000000000000000004|000000150231|         100.000000|CS|PRODUCT||000000120968
0000000000000000000000000000000000008027|000000007286|11|0010|MTW MultiProd 12/32fo GenrcCs-HDPE|120964.012|000000120964|         100.000000|EA|COMPONENT||000000120968
0000000000000000000000000000000000008027|000000007286|11|0030|LBL-PlasSlv ClxClnUp Clnr Spry 32fo EPA|125382.013|000000125382|        1200.000000|EA|COMPONENT||000000120968
0000000000000000000000000000000000008027|000000007286|11|0040|Trig TS800 OptX Wht/Wht S/O Pr-Bnt DpTbe|124106.001|000000124106|        1200.000000|EA|COMPONENT||000000120968
0000000000000000000000000000000000008027|000000007286|11|0050|FM CCUp ClxBthmClnrw/Blch SOSHDAPCw/Blch|050546.004|000050546003|        2588.760000|LB|COMPONENT||000000120968
0000000000000000000000000000000000008027|000000007286|11|0060|LBL-PSPapr Print&Apply Gnrc Cs|128299.001|000000128299|         100.000000|EA|COMPONENT||000000120968
0000000000000000000000000000000000008027|000000008569|11|0010|ClxClnUp Clnr Spry 12/32fo|000000000000000004|000000150231|         100.000000|CS|PRODUCT||000000120968
0000000000000000000000000000000000008027|000000008569|11|0010|MTW MultiProd 12/32fo GenrcCs-HDPE|120964.012|000000120964|         100.000000|EA|COMPONENT||000000120968
0000000000000000000000000000000000008027|000000008569|11|0030|LBL-PlasSlv ClxClnUp Clnr Spry 32fo EPA|125382.013|000000125382|        1200.000000|EA|COMPONENT||000000120968
0000000000000000000000000000000000008027|000000008569|11|0040|Trig TS800 OptX Wht/Wht S/O Pr-Bnt DpTbe|124106.001|000000124106|        1200.000000|EA|COMPONENT||000000120968
0000000000000000000000000000000000008027|000000008569|11|0050|FM ClxClnUp Clnr Dry|50546003.004|000050546003|        2588.760000|LB|COMPONENT||000000120968
0000000000000000000000000000000000008027|000000008569|11|0060|LBL-PSPapr Print&Apply Gnrc Cs|128299.001|000000128299|         100.000000|EA|COMPONENT||000000120968
0000000000000000000000000000000000008027|000000014762|11|0010|ClxClnUp Clnr Spry 12/32fo|000000000000000004|000000150231|         100.000000|CS|PRODUCT||000000120968
0000000000000000000000000000000000008027|000000014762|11|0010|MTW MultiProd 12/32fo GenrcCs-HDPE|120964.012|000000120964|         100.000000|EA|COMPONENT||000000120968
0000000000000000000000000000000000008027|000000014762|11|0030|LBL-PlasSlv ClxClnUp Clnr Spry 32fo EPA|125382.013|000000125382|        1200.000000|EA|COMPONENT||000000120968
0000000000000000000000000000000000008027|000000014762|11|0040|Trig TS800 OptX Wht/Wht S/O Pr-Bnt DpTbe|124106.001|000000124106|        1200.000000|EA|COMPONENT||000000120968
0000000000000000000000000000000000008027|000000014762|11|0050|FM ClxClnUp Clnr Dry|50546003.004|000050546003|        2588.760000|LB|COMPONENT||000000120968
0000000000000000000000000000000000008027|000000014762|11|0060|LBL-PSPapr Print&Apply Gnrc Cs|128299.001|000000128299|         100.000000|EA|COMPONENT||000000120968
0000000000000000000000000000000000008028||10|0010|FM ClxBlchLiq 6.37%Hypo|51591001.055|000051591001|         100.000000|LB|PRODUCT||000000120970
0000000000000000000000000000000000008028||11|0010|RM Soft Water|020002.002|000020002002|          79.946000|LB|COMPONENT||000000120970
0000000000000000000000000000000000008028||10|0020|RM Caustic Soda 50% NaOH|021500.002|000021500002|           7.019000|LB|COMPONENT||000000120970
0000000000000000000000000000000000008028||10|0030|RM Chlorine (Cl2)|022700.001|000022700001|           6.067000|LB|COMPONENT||000000120970
0000000000000000000000000000000000008028||11|0040|RM Soda Ash - Dense 58%|022200.002|000022200002|           0.061000|LB|COMPONENT||000000120970
0000000000000000000000000000000000008028||10|0050|RM Polyacrylate Polymer 35%|027452.009|000027452009|           0.143000|LB|COMPONENT||000000120970
0000000000000000000000000000000000008028|000000002799|10|0010|FM ClxBlchLiq 6.37%Hypo|51591001.055|000051591001|         100.000000|LB|PRODUCT||000000120970
0000000000000000000000000000000000008028|000000002799|11|0010|RM Soft Water|020002.002|000020002002|          79.946000|LB|COMPONENT||000000120970
0000000000000000000000000000000000008028|000000002799|10|0020|RM Caustic Soda 50% NaOH|021500.002|000021500002|           7.019000|LB|COMPONENT||000000120970
0000000000000000000000000000000000008028|000000002799|10|0030|RM Chlorine (Cl2)|022700.001|000022700001|           6.067000|LB|COMPONENT||000000120970
0000000000000000000000000000000000008028|000000002799|11|0040|RM Soda Ash - Dense 58%|022200.002|000022200002|           0.061000|LB|COMPONENT||000000120970
0000000000000000000000000000000000008028|000000002799|10|0050|RM Polyacrylate Polymer 35%|027452.009|000027452009|           0.143000|LB|COMPONENT||000000120970
0000000000000000000000000000000000008028|000000003701|10|0010|FM ClxBlchLiq 6.37%Hypo|51591001.055|000051591001|         100.000000|LB|PRODUCT||000000120970
0000000000000000000000000000000000008028|000000003701|11|0010|RM Soft Water|020002.002|000020002002|          79.946000|LB|COMPONENT||000000120970
0000000000000000000000000000000000008028|000000003701|10|0020|RM Caustic Soda 50% NaOH|021500.002|000021500002|           7.019000|LB|COMPONENT||000000120970
0000000000000000000000000000000000008028|000000003701|10|0030|RM Chlorine (Cl2)|022700.001|000022700001|           6.067000|LB|COMPONENT||000000120970
0000000000000000000000000000000000008028|000000003701|11|0040|RM Soda Ash - Dense 58%|022200.002|000022200002|           0.061000|LB|COMPONENT||000000120970
0000000000000000000000000000000000008028|000000003701|10|0050|RM Polyacrylate Polymer 35%|027452.009|000027452009|           0.143000|LB|COMPONENT||000000120970
0000000000000000000000000000000000008029||10|0010|FM ClxBlchLiq 6.48%Hypo|51591001.057|000051591001|         100.000000|LB|PRODUCT||000000120972
0000000000000000000000000000000000008029||11|0010|RM Soft Water|020002.002|000020002002|          79.605000|LB|COMPONENT||000000120972
0000000000000000000000000000000000008029||10|0020|RM Caustic Soda 50% NaOH|021500.002|000021500002|           7.139000|LB|COMPONENT||000000120972
0000000000000000000000000000000000008029||10|0030|RM Chlorine (Cl2)|022700.001|000022700001|           6.172000|LB|COMPONENT||000000120972
0000000000000000000000000000000000008029||11|0040|RM Soda Ash - Dense 58%|022200.002|000022200002|           0.061000|LB|COMPONENT||000000120972
0000000000000000000000000000000000008029||10|0050|RM Polyacrylate Polymer 35%|027452.009|000027452009|           0.143000|LB|COMPONENT||000000120972
0000000000000000000000000000000000008029|000000006978|10|0010|FM ClxBlchLiq 6.48%Hypo|51591001.057|000051591001|         100.000000|LB|PRODUCT||000000120972
0000000000000000000000000000000000008029|000000006978|11|0010|RM Soft Water|020002.002|000020002002|          79.811000|LB|COMPONENT||000000120972
0000000000000000000000000000000000008029|000000006978|10|0020|RM Caustic Soda 50% NaOH|021500.002|000021500002|           7.107000|LB|COMPONENT||000000120972
0000000000000000000000000000000000008029|000000006978|10|0030|RM Chlorine (Cl2)|022700.001|000022700001|           6.172000|LB|COMPONENT||000000120972
0000000000000000000000000000000000008029|000000006978|11|0040|RM Soda Ash - Dense 58%|022200.002|000022200002|           0.061000|LB|COMPONENT||000000120972
0000000000000000000000000000000000008029|000000007302|10|0010|FM ClxBlchLiq 6.48%Hypo|51591001.057|000051591001|         100.000000|LB|PRODUCT||000000120972
0000000000000000000000000000000000008029|000000007302|11|0010|RM Soft Water|020002.002|000020002002|          79.605000|LB|COMPONENT||000000120972
0000000000000000000000000000000000008029|000000007302|10|0020|RM Caustic Soda 50% NaOH|021500.002|000021500002|           7.139000|LB|COMPONENT||000000120972
0000000000000000000000000000000000008029|000000007302|10|0030|RM Chlorine (Cl2)|022700.001|000022700001|           6.172000|LB|COMPONENT||000000120972
0000000000000000000000000000000000008029|000000007302|11|0040|RM Soda Ash - Dense 58%|022200.002|000022200002|           0.061000|LB|COMPONENT||000000120972
0000000000000000000000000000000000008029|000000007302|10|0050|RM Polyacrylate Polymer 35%|027452.009|000027452009|           0.143000|LB|COMPONENT||000000120972
0000000000000000000000000000000000008030||10|0010|FM ClxBlchLiq 6.62%Hypo|51591001.058|000051591001|         100.000000|LB|PRODUCT||000000120974
0000000000000000000000000000000000008030||11|0010|RM Soft Water|020002.002|000020002002|          79.170000|LB|COMPONENT||000000120974
0000000000000000000000000000000000008030||10|0020|RM Caustic Soda 50% NaOH|021500.002|000021500002|           7.292000|LB|COMPONENT||000000120974
0000000000000000000000000000000000008030||10|0030|RM Chlorine (Cl2)|022700.001|000022700001|           6.306000|LB|COMPONENT||000000120974
0000000000000000000000000000000000008030||11|0040|RM Soda Ash - Dense 58%|022200.002|000022200002|           0.061000|LB|COMPONENT||000000120974
0000000000000000000000000000000000008030||10|0050|RM Polyacrylate Polymer 35%|027452.009|000027452009|           0.143000|LB|COMPONENT||000000120974
0000000000000000000000000000000000008030|000000002799|10|0010|FM ClxBlchLiq 6.62%Hypo|51591001.058|000051591001|         100.000000|LB|PRODUCT||000000120974
0000000000000000000000000000000000008030|000000002799|11|0010|RM Soft Water|020002.002|000020002002|          79.170000|LB|COMPONENT||000000120974
0000000000000000000000000000000000008030|000000002799|10|0020|RM Caustic Soda 50% NaOH|021500.002|000021500002|           7.292000|LB|COMPONENT||000000120974
0000000000000000000000000000000000008030|000000002799|10|0030|RM Chlorine (Cl2)|022700.001|000022700001|           6.306000|LB|COMPONENT||000000120974
0000000000000000000000000000000000008030|000000002799|11|0040|RM Soda Ash - Dense 58%|022200.002|000022200002|           0.061000|LB|COMPONENT||000000120974
0000000000000000000000000000000000008030|000000002799|10|0050|RM Polyacrylate Polymer 35%|027452.009|000027452009|           0.143000|LB|COMPONENT||000000120974
0000000000000000000000000000000000008030|000000003701|10|0010|FM ClxBlchLiq 6.62%Hypo|51591001.058|000051591001|         100.000000|LB|PRODUCT||000000120974
0000000000000000000000000000000000008030|000000003701|11|0010|RM Soft Water|020002.002|000020002002|          79.170000|LB|COMPONENT||000000120974
0000000000000000000000000000000000008030|000000003701|10|0020|RM Caustic Soda 50% NaOH|021500.002|000021500002|           7.292000|LB|COMPONENT||000000120974
0000000000000000000000000000000000008030|000000003701|10|0030|RM Chlorine (Cl2)|022700.001|000022700001|           6.306000|LB|COMPONENT||000000120974
0000000000000000000000000000000000008030|000000003701|11|0040|RM Soda Ash - Dense 58%|022200.002|000022200002|           0.061000|LB|COMPONENT||000000120974
0000000000000000000000000000000000008030|000000003701|10|0050|RM Polyacrylate Polymer 35%|027452.009|000027452009|           0.143000|LB|COMPONENT||000000120974
0000000000000000000000000000000000008031||10|0010|FM ClxBlchLiq 6.32%Hypo|51591001.060|000051591001|         100.000000|LB|PRODUCT||000000120976
0000000000000000000000000000000000008031||11|0010|RM Soft Water|020002.002|000020002002|          78.984000|LB|COMPONENT||000000120976
0000000000000000000000000000000000008031||10|0020|RM Caustic Soda 50% NaOH|021500.002|000021500002|           7.358000|LB|COMPONENT||000000120976
0000000000000000000000000000000000008031||10|0030|RM Chlorine (Cl2)|022700.001|000022700001|           6.363000|LB|COMPONENT||000000120976
0000000000000000000000000000000000008031||11|0040|RM Soda Ash - Dense 58%|022200.002|000022200002|           0.061000|LB|COMPONENT||000000120976
0000000000000000000000000000000000008031||10|0050|RM Polyacrylate Polymer 35%|027452.009|000027452009|           0.143000|LB|COMPONENT||000000120976
0000000000000000000000000000000000008031|000000002462|10|0010|FM ClxBlchLiq 6.64%Hypo|51591001.042|000051591001|         100.000000|LB|PRODUCT||000000120976
0000000000000000000000000000000000008031|000000002462|11|0010|RM Soft Water|020002.002|000020002002|          79.108000|LB|COMPONENT||000000120976
0000000000000000000000000000000000008031|000000002462|10|0020|RM Caustic Soda 50% NaOH|021500.002|000021500002|           7.314000|LB|COMPONENT||000000120976
0000000000000000000000000000000000008031|000000002462|10|0030|RM Chlorine (Cl2)|022700.001|000022700001|           6.325000|LB|COMPONENT||000000120976
0000000000000000000000000000000000008031|000000002462|11|0040|RM Soda Ash - Dense 58%|022200.002|000022200002|           0.061000|LB|COMPONENT||000000120976
0000000000000000000000000000000000008031|000000002462|10|0050|RM Polyacrylate Polymer 35%|027452.009|000027452009|           0.143000|LB|COMPONENT||000000120976
0000000000000000000000000000000000008031|000000002799|10|0010|FM ClxBlchLiq 6.64%Hypo|51591001.042|000051591001|         100.000000|LB|PRODUCT||000000120976
0000000000000000000000000000000000008031|000000002799|11|0010|RM Soft Water|020002.002|000020002002|          79.108000|LB|COMPONENT||000000120976
0000000000000000000000000000000000008031|000000002799|10|0020|RM Caustic Soda 50% NaOH|021500.002|000021500002|           7.314000|LB|COMPONENT||000000120976
0000000000000000000000000000000000008031|000000002799|10|0030|RM Chlorine (Cl2)|022700.001|000022700001|           6.325000|LB|COMPONENT||000000120976
0000000000000000000000000000000000008031|000000002799|11|0040|RM Soda Ash - Dense 58%|022200.002|000022200002|           0.061000|LB|COMPONENT||000000120976
0000000000000000000000000000000000008031|000000002799|10|0050|RM Polyacrylate Polymer 35%|027452.009|000027452009|           0.143000|LB|COMPONENT||000000120976
0000000000000000000000000000000000008031|000000003701|10|0010|FM ClxBlchLiq 6.64%Hypo|51591001.042|000051591001|         100.000000|LB|PRODUCT||000000120976
0000000000000000000000000000000000008031|000000003701|11|0010|RM Soft Water|020002.002|000020002002|          79.108000|LB|COMPONENT||000000120976
0000000000000000000000000000000000008031|000000003701|10|0020|RM Caustic Soda 50% NaOH|021500.002|000021500002|           7.314000|LB|COMPONENT||000000120976
0000000000000000000000000000000000008031|000000003701|10|0030|RM Chlorine (Cl2)|022700.001|000022700001|           6.325000|LB|COMPONENT||000000120976
0000000000000000000000000000000000008031|000000003701|11|0040|RM Soda Ash - Dense 58%|022200.002|000022200002|           0.061000|LB|COMPONENT||000000120976
0000000000000000000000000000000000008031|000000003701|10|0050|RM Polyacrylate Polymer 35%|027452.009|000027452009|           0.143000|LB|COMPONENT||000000120976
0000000000000000000000000000000000008031|000000006978|10|0010|FM ClxBlchLiq 6.64%Hypo|51591001.042|000051591001|         100.000000|LB|PRODUCT||000000120976
0000000000000000000000000000000000008031|000000006978|11|0010|RM Soft Water|020002.002|000020002002|          79.314000|LB|COMPONENT||000000120976
0000000000000000000000000000000000008031|000000006978|10|0020|RM Caustic Soda 50% NaOH|021500.002|000021500002|           7.282000|LB|COMPONENT||000000120976
0000000000000000000000000000000000008031|000000006978|10|0030|RM Chlorine (Cl2)|022700.001|000022700001|           6.325000|LB|COMPONENT||000000120976
0000000000000000000000000000000000008031|000000006978|11|0040|RM Soda Ash - Dense 58%|022200.002|000022200002|           0.061000|LB|COMPONENT||000000120976
0000000000000000000000000000000000008031|000000006978|10|0050|RM Polyacrylate Polymer 35%|027452.009|000027452009|           0.143000|LB|COMPONENT||000000120976
0000000000000000000000000000000000008031|000000007302|10|0010|FM ClxBlchLiq 6.64%Hypo|51591001.042|000051591001|         100.000000|LB|PRODUCT||000000120976
0000000000000000000000000000000000008031|000000007302|11|0010|RM Soft Water|020002.002|000020002002|          79.108000|LB|COMPONENT||000000120976
0000000000000000000000000000000000008031|000000007302|10|0020|RM Caustic Soda 50% NaOH|021500.002|000021500002|           7.314000|LB|COMPONENT||000000120976
0000000000000000000000000000000000008031|000000007302|10|0030|RM Chlorine (Cl2)|022700.001|000022700001|           6.325000|LB|COMPONENT||000000120976
0000000000000000000000000000000000008031|000000007302|11|0040|RM Soda Ash - Dense 58%|022200.002|000022200002|           0.061000|LB|COMPONENT||000000120976
0000000000000000000000000000000000008031|000000007302|10|0050|RM Polyacrylate Polymer 35%|027452.009|000027452009|           0.143000|LB|COMPONENT||000000120976
0000000000000000000000000000000000008032||11|0010|MTW 409 APC Spry Reg 12/32fo|120964.002|000000120964|         100.000000|EA|PRODUCT||000000120978
0000000000000000000000000000000000008032||11|0010|PTN Multi Home 12/32fo950ml 6/32+32foVPk|067204.001|000067204001|         100.000000|EA|COMPONENT||000000120978
0000000000000000000000000000000000008032||11|0050|BTL-HDPE Trigger White 25% PCR|120355.001|000000120355|        1200.000000|EA|COMPONENT||000000120978
0000000000000000000000000000000000008032||11|0060|CS-RSC 409 APC Antibact Spry 12/32fo|074431.001|000074431000|         100.000000|EA|COMPONENT||000000120978
0000000000000000000000000000000000008032|000000008667|11|0010|MTW 409 APC AntiB Spry 12/32fo|120964.021|000000120964|         100.000000|EA|PRODUCT||000000120978
0000000000000000000000000000000000008032|000000008667|11|0010|PTN Multi Home 12/32fo950ml 6/32+32foVPk|067204.001|000067204001|         100.000000|EA|COMPONENT||000000120978
0000000000000000000000000000000000008032|000000008667|11|0050|BTL-HDPE Trigger White 25% PCR|120355.001|000000120355|        1200.000000|EA|COMPONENT||000000120978
0000000000000000000000000000000000008032|000000008667|11|0060|CS-RSC 409 APC Antibact Spry 12/32fo|162972.001|000000162972|         100.000000|EA|COMPONENT||000000120978
0000000000000000000000000000000000008032|000000010572|11|0010|MTW 409 APC AntiB Spry 12/32fo|120964.021|000000120964|         100.000000|EA|PRODUCT||000000120978
0000000000000000000000000000000000008032|000000010572|11|0010|PTN Multi Home 12/32fo950ml 6/32+32foVPk|067204.001|000067204001|         100.000000|EA|COMPONENT||000000120978
0000000000000000000000000000000000008032|000000010572|11|0050|BTL-HDPE Trigger White 25% PCR|120355.001|000000120355|        1200.000000|EA|COMPONENT||000000120978
0000000000000000000000000000000000008032|000000010572|11|0060|CS-RSC 409 APC Antibact Spry 12/32fo|162972.001|000000162972|         100.000000|EA|COMPONENT||000000120978
0000000000000000000000000000000000008033||12|0010|OOMPH MulPurpClnr/Dgrsr 6/32fo|000000000000012401|000000117081|         100.000000|CS|PRODUCT||000000120982
0000000000000000000000000000000000008033||12|0010|FM Oomph! MulPurpClnrDeg|116880.001|000000116880|        1276.824000|LB|COMPONENT|ZN|000000120982
0000000000000000000000000000000000008033||12|0020|CS-RSC 6/32 fo Oomph Clnr/Dgrsr|117024.001|000000117024|         100.000000|EA|COMPONENT||000000120982
0000000000000000000000000000000000008033||12|0030|PTN H-Divider 6/32 fo|117079.001|000000117079|         100.000000|EA|COMPONENT||000000120982
0000000000000000000000000000000000008033||12|0040|BTL HDPE Oblong Yellow 32fo 25%PCR|117018.001|000000117018|         600.000000|EA|COMPONENT||000000120982
0000000000000000000000000000000000008033||12|0050|LBL-PlasSlv Oomph 32fo Clnr/Dgrsr|117078.001|000000117078|         600.000000|EA|COMPONENT|ZX|000000120982
0000000000000000000000000000000000008033||12|0060|TRIG Maxi T Red/Red Spray/Off|117019.001|000000117019|         600.000000|EA|COMPONENT||000000120982
0000000000000000000000000000000000008033|000000002513|12|0010|OOMPH MulPurpClnr/Dgrsr 6/32fo|000000000000012401|000000117081|         100.000000|CS|PRODUCT||000000120982
0000000000000000000000000000000000008033|000000002513|12|0010|FM Oomph! MulPurpClnrDeg|116880.001|000000116880|        1276.824000|LB|COMPONENT|ZN|000000120982
0000000000000000000000000000000000008033|000000002513|12|0020|CS-RSC 6/32 fo Oomph Clnr/Dgrsr|117024.001|000000117024|         100.000000|EA|COMPONENT||000000120982
0000000000000000000000000000000000008033|000000002513|12|0030|PTN H-Divider 6/32 fo|117079.001|000000117079|         100.000000|EA|COMPONENT||000000120982
0000000000000000000000000000000000008033|000000002513|12|0040|MTW Oomph MulPurpClnr/Dgrsr 6/32fo|121791.001|000000121791|         600.000000|EA|COMPONENT||000000120982
0000000000000000000000000000000000008033|000000002513|12|0050|TRIG Maxi T Red/Red Spray/Off|117019.001|000000117019|         600.000000|EA|COMPONENT||000000120982
0000000000000000000000000000000000008033|000000005619|12|0010|OOMPH MulPurpClnr/Dgrsr 6/32fo|000000000000012401|000000117081|         100.000000|CS|PRODUCT||000000120982
0000000000000000000000000000000000008033|000000005619|12|0010|FM Oomph! MulPurpClnrDeg|116880.001|000000116880|        1276.824000|LB|COMPONENT|ZN|000000120982
0000000000000000000000000000000000008033|000000005619|12|0020|CS-RSC 6/32 fo Oomph Clnr/Dgrsr|117024.001|000000117024|         100.000000|EA|COMPONENT||000000120982
0000000000000000000000000000000000008033|000000005619|12|0030|PTN H-Divider 6/32 fo|117079.001|000000117079|         100.000000|EA|COMPONENT||000000120982
0000000000000000000000000000000000008033|000000005619|12|0040|MTW Oomph MulPurpClnr/Dgrsr 6/32fo|121791.001|000000121791|         600.000000|EA|COMPONENT||000000120982
0000000000000000000000000000000000008033|000000005619|12|0050|TRIG Maxi T Red/Red Spray/Off|117019.001|000000117019|         600.000000|EA|COMPONENT||000000120982
0000000000000000000000000000000000008034||12|0010|OOMPH ClnrDeg Spry/Ref 4/1Gal|000000000000012852|000000120308|         100.000000|CS|PRODUCT||000000120985
0000000000000000000000000000000000008034||12|0010|FM Oomph! MulPurpClnrDeg|116880.001|000000116880|        3404.864000|LB|COMPONENT|ZN|000000120985
0000000000000000000000000000000000008034||12|0020|CS-RSC 4/1 gal Oomph Clnr/Dgrsr|118566.001|000000118566|         100.000000|EA|COMPONENT||000000120985
0000000000000000000000000000000000008034||12|0030|PTN H-Divider 4/1 gal|118681.001|000000118681|         100.000000|EA|COMPONENT||000000120985
0000000000000000000000000000000000008034||12|0040|BTL HDPE F-Style Yellow 1Gal 25%PCR|118767.001|000000118767|         400.000000|EA|COMPONENT||000000120985
0000000000000000000000000000000000008034||12|0050|LBL-PlasSlv, Oomph, 128fo|118449.001|000000118449|         400.000000|EA|COMPONENT|ZX|000000120985
0000000000000000000000000000000000008034||12|0060|CLOS - NBO 38 mm Red|118712.001|000000118712|         400.000000|EA|COMPONENT||000000120985
0000000000000000000000000000000000008034|000000002513|12|0010|OOMPH ClnrDeg Spry/Ref 4/1Gal|000000000000012852|000000120308|         100.000000|CS|PRODUCT||000000120985
0000000000000000000000000000000000008034|000000002513|12|0010|FM Oomph! MulPurpClnrDeg|116880.001|000000116880|        3404.864000|LB|COMPONENT|ZN|000000120985
0000000000000000000000000000000000008034|000000002513|12|0020|CS-RSC 4/1 gal Oomph Clnr/Dgrsr|118566.001|000000118566|         100.000000|EA|COMPONENT||000000120985
0000000000000000000000000000000000008034|000000002513|12|0030|PTN H-Divider 4/1 gal|118681.001|000000118681|         100.000000|EA|COMPONENT||000000120985
0000000000000000000000000000000000008034|000000002513|12|0040|MTW Oomph MulPurpClnr/Dgsr Ref 4/1gal|121793.001|000000121793|         400.000000|EA|COMPONENT||000000120985
0000000000000000000000000000000000008034|000000002513|12|0050|CLOS - NBO 38 mm Red|118712.001|000000118712|         400.000000|EA|COMPONENT||000000120985
0000000000000000000000000000000000008034|000000005264|12|0010|OOMPH ClnrDeg Spry/Ref 4/1Gal|000000000000012852|000000120308|         100.000000|CS|PRODUCT||000000120985
0000000000000000000000000000000000008034|000000005264|12|0010|FM Oomph! MulPurpClnrDeg|116880.001|000000116880|        3404.864000|LB|COMPONENT|ZN|000000120985
0000000000000000000000000000000000008034|000000005264|12|0020|CS-RSC 4/1 gal Oomph Clnr/Dgrsr|118566.001|000000118566|         100.000000|EA|COMPONENT||000000120985
0000000000000000000000000000000000008034|000000005264|12|0030|PTN H-Divider 4/1 gal|118681.001|000000118681|         100.000000|EA|COMPONENT||000000120985
0000000000000000000000000000000000008034|000000005264|12|0040|MTW Oomph MulPurpClnr/Dgsr Ref 4/1gal|121793.001|000000121793|         400.000000|EA|COMPONENT||000000120985
0000000000000000000000000000000000008034|000000005264|12|0050|CLOS - NBO 38 mm Red|118712.001|000000118712|         400.000000|EA|COMPONENT||000000120985
0000000000000000000000000000000000008035||11|0010|409 APC Spry Reg 12/32fo PAK1|000000000000000848|000000151596|         100.000000|CS|PRODUCT||000000120998
0000000000000000000000000000000000008035||11|0010|MTW 409 APC Spry Reg 12/32fo|120964.002|000000120964|         100.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035||11|0020|LBL-PSPlas 409 APC Spry Reg 32fo Ft|120364.022|000000120364|        1200.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035||11|0030|LBL-PSPlas 409 APC Spry Reg 32fo Bk|120379.025|000000120379|        1200.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035||11|0040|Trig TS800 Nat/Wht Shrd S/O 40 rib clsre|121566.001|000000121566|        1200.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035||11|0040|Trig TS-800 Wht/Wht S/O DbleGskt 8.75"|121320.001|000000121320|        1200.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035||11|0040|TRIG T-9820, Wht/Helio non-AR Std Dose|115586.001|000000115586|        1200.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035||11|0050|FM 409 APC Reg|051678.001|000051678001|        2499.000000|LB|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000002671|11|0010|409 APC Spry Reg 12/32fo PAK1|000000000000000848|000000151596|         100.000000|CS|PRODUCT||000000120998
0000000000000000000000000000000000008035|000000002671|11|0010|MTW 409 APC Spry Reg 12/32fo|120964.002|000000120964|         100.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000002671|11|0020|LBL-PSPlas 409 APC Spry Reg 32fo Ft|120364.022|000000120364|        1200.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000002671|11|0030|LBL-PSPlas 409 APC Spry Reg 32fo Bk|120379.025|000000120379|        1200.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000002671|11|0040|Trig TS-800 Wht/Wht S/O DbleGskt 8.75"|121320.001|000000121320|        1200.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000002671|11|0040|Trig TS800 Nat/Wht Shrd S/O 40 rib clsre|121566.001|000000121566|        1200.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000002671|11|0040|Trig Wht/Nat S/O 32Rib Cls PreBent China|125641.001|000000125641|        1200.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000002671|11|0040|Trig Wht/Nat S/O 32Rib Cls PreBent USA|126089.001|000000126089|        1200.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000002671|11|0050|FM 409 APC Reg|051678.001|000051678001|        2499.000000|LB|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000002990|11|0010|409 APC Spry Reg 12/32fo PAK1|000000000000000848|000000151596|         100.000000|CS|PRODUCT||000000120998
0000000000000000000000000000000000008035|000000002990|11|0010|MTW 409 APC Spry Reg 12/32fo|120964.002|000000120964|         100.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000002990|11|0020|LBL-PSPlas 409 APC Spry Reg 32fo Ft|120364.022|000000120364|        1200.000000|EA|COMPONENT||000000120998
0000000000000000000000000000000000008035|000000002990|11|0030|LBL-PSPlas 409 APC Spry Reg 32fo Bk|120379.025|000000120379|        1200.000000|EA|COMPONENT||000000120998
